Make_0,Make_1,Make_2,Make_3,AccidentArea_0,AccidentArea_1,Sex_0,Sex_1,MaritalStatus_0,MaritalStatus_1,MaritalStatus_2,Age,Fault_0,Fault_1,VehicleCategory_0,VehicleCategory_1,VehiclePrice_0,VehiclePrice_1,VehiclePrice_2,Deductible,DriverRating,Days:Policy-Accident_0,Days:Policy-Accident_1,Days:Policy-Claim_0,Days:Policy-Claim_1,Days:Policy-Claim_2,PastNumberOfClaims_0,PastNumberOfClaims_1,PastNumberOfClaims_2,AgeOfVehicle_0,AgeOfVehicle_1,PoliceReportFiled_0,PoliceReportFiled_1,WitnessPresent_0,WitnessPresent_1,AgentType_0,AgentType_1,NumberOfSuppliments_0,NumberOfSuppliments_1,NumberOfSuppliments_2,AddressChange-Claim_0,AddressChange-Claim_1,NumberOfCars_0,NumberOfCars_1,BasePolicy_0,BasePolicy_1,DaysDiff,FraudFound
0,0,1,1,0,1,1,0,0,1,0,53,0,1,1,1,0,0,1,400,3,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.0,0
0,0,0,1,0,1,1,0,0,0,1,29,0,1,1,1,0,1,0,400,4,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,10.0,0
0,1,0,1,0,1,1,0,0,1,0,29,0,1,1,1,0,1,0,400,2,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.0,0
0,0,1,0,0,1,1,0,0,1,0,41,1,0,1,1,0,1,0,400,4,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,15.0,0
0,0,1,0,0,1,1,0,0,1,0,29,0,1,1,1,0,1,0,400,4,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,9.0,0
0,1,1,0,0,1,1,0,0,1,0,42,0,1,1,1,0,1,0,400,2,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,8.0,0
0,0,1,0,0,1,1,0,0,1,0,34,0,1,1,1,0,1,1,400,2,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,98.0,0
0,0,0,1,0,1,1,0,0,1,0,51,0,1,0,1,0,0,1,400,4,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1.0,0
0,1,0,1,0,1,1,0,0,1,0,32,0,1,1,1,0,1,0,400,4,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,8.0,0
0,1,0,0,0,1,1,0,0,1,0,52,0,1,0,1,0,1,0,400,4,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,4.0,0
0,0,1,0,0,1,1,0,0,1,0,61,0,1,1,1,0,1,0,400,2,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1.0,0
0,0,1,0,1,0,1,0,0,0,1,25,1,0,0,1,0,1,0,400,4,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,9.0,0
0,0,1,0,0,1,1,0,0,1,0,41,0,1,1,1,0,1,0,400,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1.0,0
0,0,1,0,0,1,1,0,0,0,1,33,1,0,0,1,0,1,0,400,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0.0,0
0,0,1,0,1,0,1,0,0,1,0,39,0,1,1,1,0,1,0,400,3,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,169.0,1
0,0,1,0,0,1,1,0,0,0,1,30,0,1,1,1,0,1,0,400,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,9.0,0
0,0,1,0,0,1,1,0,0,1,1,50,0,1,1,1,0,1,0,400,4,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0.0,0
0,1,0,1,0,1,0,1,0,1,0,31,1,0,1,1,0,1,0,400,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4.0,0
0,1,0,1,0,1,1,0,0,0,1,23,0,1,0,1,0,1,0,400,4,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0.0,0
0,1,0,1,0,1,1,0,0,0,1,31,1,0,0,1,0,1,0,400,3,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,3.0,0
0,0,0,1,0,1,1,0,0,1,0,50,1,0,1,1,0,1,0,500,3,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,6.0,0
0,0,0,1,0,1,0,1,0,0,1,33,1,0,0,1,0,1,0,400,3,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0.0,0
0,0,1,0,0,1,1,0,0,1,0,30,0,1,0,1,0,1,0,400,2,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,2.0,0
0,0,1,0,0,1,1,0,0,1,0,44,0,1,1,1,1,0,0,400,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,10.0,0
0,1,0,0,0,1,1,0,0,1,0,46,0,1,1,1,0,0,1,400,2,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,34.0,0
0,0,0,1,0,1,1,0,0,0,1,31,0,1,0,1,0,1,0,400,4,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,4.0,0
0,0,0,1,0,1,1,0,0,1,0,48,0,1,0,1,0,1,0,400,3,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0.0,0
0,1,0,0,0,1,1,0,0,1,0,33,0,1,1,1,0,0,1,400,3,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,28.0,1
0,0,0,1,0,1,1,0,0,0,1,17,0,1,0,1,0,0,1,400,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1.0,0
0,1,0,0,0,1,0,1,0,0,1,37,1,0,0,1,0,0,1,400,3,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0.0,0
0,0,1,0,0,1,1,0,0,1,0,43,1,0,1,1,0,1,1,400,3,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0.0,0
0,0,1,0,0,1,0,1,0,1,0,32,1,0,1,1,0,1,0,400,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,12.0,0
0,0,1,0,0,1,1,0,0,1,0,57,0,1,0,1,0,1,0,400,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0.0,0
0,0,0,1,0,1,1,0,0,1,0,65,1,0,1,1,0,1,0,400,2,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0.0,0
0,0,1,0,0,1,0,1,0,0,1,27,0,1,1,1,0,1,0,400,4,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0.0,0
0,0,1,0,1,0,1,0,0,1,0,42,0,1,1,0,0,0,1,400,4,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,47.0,0
0,0,0,1,0,1,1,0,0,1,0,57,0,1,0,1,0,1,0,400,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,4.0,0
0,1,0,1,0,1,1,0,0,0,1,32,0,1,1,1,0,1,0,400,3,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,5.0,0
0,0,1,0,0,1,1,0,0,0,1,29,0,1,0,1,0,1,0,400,2,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,9.0,0
0,1,1,1,0,1,1,0,0,1,0,36,0,1,1,1,0,1,0,400,4,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,15.0,0
0,0,1,0,0,1,1,0,0,0,1,28,0,1,0,1,0,1,0,400,4,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0.0,0
0,0,0,1,0,1,0,1,0,0,1,32,0,1,1,1,0,1,1,400,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,8.0,0
0,1,0,0,0,1,1,0,0,0,1,33,0,1,1,1,0,1,0,400,2,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,4.0,0
1,0,0,0,0,1,1,0,0,1,0,37,0,1,1,1,0,1,0,400,2,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1.0,0
0,0,0,1,0,1,0,1,0,0,1,26,0,1,0,1,0,1,0,400,3,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,8.0,0
0,1,0,0,0,1,1,0,0,1,0,53,0,1,1,1,0,1,0,400,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0.0,0
0,1,1,0,1,0,1,0,0,1,0,53,1,0,1,1,0,1,0,400,3,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0.0,0
0,0,1,1,0,1,1,0,0,1,0,74,0,1,1,1,0,1,1,400,4,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1.0,0
0,1,0,1,0,1,1,0,0,1,0,50,0,1,1,1,0,1,0,400,2,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,37.0,0
0,0,1,0,0,1,1,0,0,0,1,27,1,0,1,1,0,1,0,400,4,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1.0,0
0,0,1,0,0,1,1,0,0,1,0,48,1,0,1,1,0,1,0,400,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,51.0,0
0,1,0,0,0,1,0,1,0,0,1,55,1,0,1,1,0,1,0,400,2,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0.0,0
0,1,0,1,0,1,1,0,0,1,0,48,0,1,1,1,0,1,0,400,4,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0.0,0
0,0,0,1,0,1,1,0,0,0,1,17,1,0,0,1,0,0,1,400,4,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,9.0,0
0,1,0,1,0,1,1,0,0,1,0,54,1,0,0,1,0,1,0,400,4,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,8.0,0
0,1,0,0,0,1,1,0,0,1,0,36,0,1,0,1,0,1,0,400,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0.0,0
0,0,1,0,0,1,1,0,0,1,0,43,0,1,1,1,0,1,0,400,2,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,21.0,1
0,0,1,0,0,1,1,0,0,1,0,41,0,1,1,1,0,1,0,400,4,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0.0,0
0,0,1,0,0,1,1,0,0,1,0,48,0,1,1,1,0,1,0,400,2,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1.0,0
0,1,0,0,0,1,1,0,0,1,0,26,0,1,1,0,0,0,1,400,2,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,20.0,1
0,0,1,0,0,1,0,1,0,1,0,43,0,1,1,1,0,1,0,400,3,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1.0,0
0,0,0,1,0,1,1,0,0,1,0,39,0,1,0,1,0,0,1,400,3,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,11.0,1
0,1,0,0,0,1,1,0,0,1,0,49,1,0,1,1,0,1,0,400,3,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,5.0,0
0,0,0,1,0,1,1,0,0,1,0,37,1,0,1,1,0,1,0,400,3,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,247.0,0
0,0,1,0,0,1,1,0,0,1,0,36,1,0,1,1,0,1,0,400,3,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,36.0,0
0,1,0,1,0,1,0,1,0,1,0,52,0,1,1,1,0,1,0,400,4,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,5.0,0
0,1,0,1,0,1,1,0,0,1,0,29,1,0,1,1,0,1,1,400,4,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,9.0,0
0,0,1,0,0,1,1,0,0,1,0,38,1,0,1,1,0,1,0,400,4,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,3.0,0
0,0,1,0,0,1,1,0,0,0,1,34,0,1,1,1,0,1,0,400,4,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,8.0,0
0,0,0,1,1,0,1,0,0,0,1,17,0,1,1,1,0,0,1,400,3,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,18.0,0
0,0,0,1,1,0,1,0,0,1,0,41,0,1,0,1,0,1,0,400,4,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1.0,0
0,1,0,1,0,1,1,0,0,1,0,41,1,0,1,1,0,1,1,500,3,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,25.0,1
0,1,0,1,0,1,1,0,0,1,0,64,0,1,1,1,0,1,0,400,3,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,3.0,0
0,1,0,1,0,1,1,0,0,1,0,27,0,1,1,1,0,0,1,400,4,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,16.0,1
0,0,1,0,0,1,1,0,0,0,1,25,0,1,1,1,0,0,1,400,4,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0.0,0
0,0,1,0,0,1,1,0,0,0,1,21,1,0,1,1,0,1,0,400,2,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,3.0,0
0,1,0,1,1,0,1,0,0,1,0,31,1,0,1,1,0,1,1,400,2,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,85.0,0
0,1,0,1,0,1,1,0,0,0,1,39,0,1,1,1,0,1,0,400,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0.0,0
0,0,0,1,1,0,0,1,0,1,0,37,1,0,1,1,0,1,1,400,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,5.0,0
0,0,1,0,0,1,1,0,0,1,0,41,0,1,1,1,0,1,0,400,4,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1.0,0
0,1,0,1,0,1,1,0,0,1,0,37,0,1,1,1,0,1,0,400,4,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,6.0,0
0,0,1,0,1,0,1,0,0,1,0,28,0,1,1,1,0,1,0,400,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0.0,0
0,1,0,0,0,1,1,0,0,1,0,57,0,1,1,1,0,1,0,400,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,94.0,0
0,0,1,0,0,1,1,0,0,1,0,61,0,1,1,1,0,1,0,400,2,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,11.0,0
0,0,1,0,0,1,1,0,0,1,0,69,0,1,0,1,0,1,0,700,4,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0.0,0
0,0,0,1,0,1,1,0,0,1,0,67,0,1,1,1,0,1,0,400,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,16.0,0
0,1,0,0,0,1,1,0,0,1,0,52,0,1,1,1,0,0,1,400,4,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0.0,0
0,0,1,0,0,1,1,0,0,0,1,23,0,1,0,1,0,1,0,400,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,45.0,0
0,1,0,1,0,1,1,0,0,1,0,38,0,1,0,1,0,1,1,400,4,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,2.0,0
0,0,1,0,0,1,1,0,0,1,0,32,1,0,1,1,0,1,0,400,4,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,2.0,0
0,0,0,1,0,1,1,0,0,1,0,26,0,1,0,1,0,1,0,400,2,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1.0,0
0,0,1,0,0,1,1,0,0,1,0,57,0,1,1,1,0,1,0,400,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1.0,0
0,1,0,1,0,1,1,0,0,1,0,29,0,1,0,1,0,0,1,400,2,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0.0,0
1,0,0,0,0,1,1,0,0,1,0,26,1,0,1,1,0,1,0,400,2,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,8.0,0
0,1,1,1,0,1,0,1,0,0,1,30,0,1,1,1,0,0,1,400,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,14.0,0
0,1,0,1,1,0,1,0,0,1,0,41,0,1,1,1,0,1,0,400,2,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,6.0,1
0,1,0,1,0,1,1,0,0,1,0,65,0,1,0,1,0,0,1,400,4,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1.0,0
0,1,0,1,0,1,1,0,0,1,0,33,0,1,1,1,0,1,0,400,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,17.0,0
0,0,1,0,0,1,1,0,0,1,0,44,0,1,1,1,0,1,0,400,2,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0.0,0
0,1,0,0,0,1,1,0,0,1,0,26,0,1,1,1,0,1,0,400,2,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,4.0,1
0,1,1,1,0,1,1,0,0,1,0,32,1,0,1,1,0,0,1,400,2,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0.0,0
0,1,1,0,0,1,1,0,0,1,0,29,0,1,1,1,0,1,1,400,3,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1.0,0
0,1,0,0,0,1,1,0,0,1,0,26,0,1,1,1,0,1,0,400,4,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,12.0,1
0,1,0,1,1,0,0,1,0,0,1,37,0,1,1,1,0,1,0,400,4,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1.0,0
0,1,0,1,0,1,1,0,0,1,0,33,0,1,0,1,0,1,0,400,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1.0,0
0,1,0,1,0,1,1,0,0,1,0,54,0,1,1,1,0,1,0,400,2,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,12.0,0
0,0,1,0,0,1,1,0,0,0,1,26,0,1,0,1,0,1,0,400,4,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1.0,0
0,1,0,0,0,1,1,0,0,0,1,32,0,1,0,1,0,1,0,400,4,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0.0,0
0,0,1,0,0,1,0,1,0,0,1,25,0,1,0,1,0,1,0,400,3,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0.0,0
0,0,1,0,0,1,0,1,0,0,1,23,0,1,0,1,0,1,0,400,3,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,147.0,0
0,0,0,1,0,1,1,0,0,0,1,17,0,1,1,1,0,0,1,400,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,206.0,0
0,1,0,1,0,1,1,0,0,0,1,31,1,0,1,1,0,1,1,400,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,30.0,0
0,0,0,1,0,1,1,0,0,0,1,17,1,0,1,1,0,0,1,400,4,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,4.0,0
0,0,1,1,0,1,1,0,0,1,0,42,0,1,1,1,0,1,1,400,4,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,12.0,0
0,0,1,0,1,0,1,0,0,1,0,42,0,1,0,1,0,1,0,400,2,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1.0,0
0,0,1,0,0,1,1,0,0,0,1,32,0,1,1,1,0,1,0,700,2,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0.0,0
0,0,1,0,0,1,1,0,0,1,0,51,0,1,1,1,0,1,0,400,2,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1.0,0
0,0,0,1,0,1,1,0,0,0,1,19,1,0,0,1,0,0,1,400,4,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1.0,0
0,1,0,1,0,1,1,0,0,1,0,26,0,1,1,1,0,1,0,400,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,8.0,0
0,1,0,1,0,1,1,0,0,0,1,29,0,1,1,1,0,1,0,400,2,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,7.0,0
0,1,0,1,0,1,1,0,0,1,0,29,0,1,0,1,0,1,0,400,2,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1.0,0
0,0,1,0,0,1,1,0,0,1,0,29,1,0,0,1,0,0,1,400,2,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.0,0
0,1,0,1,0,1,1,0,0,0,1,44,0,1,0,1,0,1,0,500,2,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0.0,0
0,1,1,1,0,1,1,0,0,1,0,49,0,1,1,1,0,0,1,400,3,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.0,0
0,0,1,0,0,1,0,1,0,1,0,47,0,1,1,1,0,1,0,400,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0.0,0
0,0,1,0,0,1,1,0,0,1,0,50,0,1,1,1,0,1,0,400,3,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.0,0
0,1,0,1,0,1,1,0,0,1,0,50,0,1,0,1,0,1,0,400,2,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0.0,0
0,1,0,1,0,1,1,0,0,1,0,44,0,1,1,1,0,1,0,400,2,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0.0,0
0,0,1,0,0,1,1,0,0,1,0,42,1,0,1,1,0,1,0,400,4,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0.0,0
0,1,0,1,0,1,1,0,0,1,0,49,0,1,1,1,0,1,0,400,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1.0,0
0,0,1,0,0,1,1,0,0,1,0,34,1,0,1,1,0,1,0,400,4,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0.0,0
0,1,0,1,0,1,0,1,0,1,0,51,0,1,0,1,0,1,0,400,2,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,189.0,0
0,1,1,1,0,1,1,0,0,1,0,26,1,0,1,1,0,0,1,400,2,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,7.0,0
0,1,0,1,0,1,1,0,0,1,0,39,0,1,0,1,0,1,0,400,3,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,7.0,0
0,1,0,0,0,1,0,1,0,1,0,30,1,0,1,1,0,0,1,400,2,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1.0,0
0,0,0,1,0,1,1,0,0,0,1,17,0,1,1,1,0,0,1,400,3,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,7.0,0
0,0,0,1,0,1,1,0,0,1,0,47,0,1,0,1,0,1,0,400,3,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,6.0,0
0,1,0,0,0,1,0,1,0,1,0,33,0,1,0,1,0,1,0,400,3,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0.0,0
