Age,Deductible,DriverRating,DaysDiff,Make,AccidentArea,Sex,MaritalStatus,Fault,PolicyType,VehicleCategory,VehiclePrice,Days:Policy-Accident,PastNumberOfClaims,Days:Policy-Claim,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange-Claim,NumberOfCars,BasePolicy,FraudFound
30,400,2,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
44,400,1,10.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
46,400,2,34.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0
31,400,4,4.0,6.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
48,400,3,0.0,6.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
33,400,3,28.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1
17,400,1,1.0,6.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
37,400,3,0.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,3.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
43,400,3,0.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
32,400,1,12.0,17.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0
57,400,1,0.0,17.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
65,400,2,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
27,400,4,0.0,17.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
42,400,4,47.0,12.0,0.0,1.0,1.0,0.0,6.0,2.0,3.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0
57,400,1,4.0,6.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
32,400,3,5.0,13.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0
29,400,2,9.0,9.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
36,400,4,15.0,18.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
28,400,4,0.0,17.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
32,400,1,8.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
33,400,2,4.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
37,400,2,1.0,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
26,400,3,8.0,6.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
53,400,1,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
53,400,3,0.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
74,400,4,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
50,400,2,37.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
27,400,4,1.0,9.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0
48,400,1,51.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0
55,400,2,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
48,400,4,0.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0
17,400,4,9.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
54,400,4,8.0,13.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
36,400,1,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
43,400,2,21.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1
41,400,4,0.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0
48,400,2,1.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
26,400,2,20.0,2.0,1.0,1.0,1.0,0.0,6.0,2.0,3.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1
43,400,3,1.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
39,400,3,11.0,6.0,1.0,1.0,1.0,0.0,4.0,1.0,3.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1
49,400,3,5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
37,400,3,247.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
36,400,3,36.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
52,400,4,5.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0
29,400,4,9.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
38,400,4,3.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
34,400,4,8.0,9.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
17,400,3,18.0,6.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
41,400,4,1.0,6.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
41,500,3,25.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1
64,400,3,3.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0
27,400,4,16.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1
25,400,4,0.0,9.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0
21,400,2,3.0,17.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
31,400,2,85.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
39,400,1,0.0,13.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0
37,400,1,5.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
41,400,4,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
37,400,4,6.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
28,400,1,0.0,9.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0
57,400,1,94.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
61,400,2,11.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,6.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,0
69,700,4,0.0,9.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
67,400,1,16.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
52,400,4,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
23,400,1,45.0,17.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
38,400,4,2.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
32,400,4,2.0,17.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
26,400,2,1.0,6.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
57,400,1,1.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
29,400,2,0.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
26,400,2,8.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,0
30,400,1,14.0,18.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0
41,400,2,6.0,13.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1
65,400,4,1.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
33,400,1,17.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
44,400,2,0.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0
26,400,2,4.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1
32,400,2,0.0,18.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
29,400,3,1.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
26,400,4,12.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1
37,400,4,1.0,13.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0
33,400,1,1.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
54,400,2,12.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
26,400,4,1.0,9.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
32,400,4,0.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
25,400,3,0.0,9.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0
23,400,3,147.0,9.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
17,400,1,206.0,6.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0,3.0,2.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
31,400,1,30.0,13.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0
17,400,4,4.0,6.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,3.0,3.0,2.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
42,400,4,12.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0
42,400,2,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
32,700,2,0.0,17.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
51,400,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
19,400,4,1.0,6.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
26,400,1,8.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
29,400,2,7.0,13.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0
29,400,2,1.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
29,400,2,0.0,9.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
44,500,2,0.0,13.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0
49,400,3,0.0,18.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
47,400,1,0.0,17.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
50,400,3,0.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
50,400,2,0.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
44,400,2,0.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
42,400,4,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
49,400,1,1.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
34,400,4,0.0,17.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
51,400,2,189.0,13.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
26,400,2,7.0,18.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
39,400,3,7.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
30,400,2,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
17,400,3,7.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
47,400,3,6.0,6.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
33,400,3,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
31,400,4,0.0,13.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
50,400,4,0.0,17.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
78,400,1,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0
41,400,3,5.0,6.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
39,400,4,17.0,6.0,1.0,1.0,2.0,0.0,4.0,1.0,3.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0
33,400,2,5.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
17,400,2,5.0,6.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
48,400,4,14.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
17,400,4,12.0,6.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,3.0,0.0,2.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
17,400,4,52.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
30,400,2,31.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
17,400,2,291.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
38,400,2,16.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
28,400,3,7.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0
33,400,4,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
38,400,1,0.0,9.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
17,400,4,10.0,6.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,0
31,400,4,0.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0
36,400,2,8.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
27,400,4,8.0,13.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
60,400,1,0.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
72,400,2,0.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
44,400,2,0.0,5.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
17,400,1,0.0,6.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0
77,400,1,23.0,13.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
40,400,1,6.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
43,400,4,0.0,13.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1
33,400,4,2.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
36,400,3,71.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
21,400,3,11.0,13.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
21,400,2,0.0,6.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
33,400,1,41.0,13.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
75,400,2,9.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
34,400,1,0.0,17.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
31,400,2,33.0,18.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
31,500,4,0.0,6.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0
47,400,4,0.0,13.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
46,400,1,4.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1
17,400,3,0.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1
35,400,1,0.0,6.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
31,400,4,10.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0
