Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days:Policy-Accident,Days:Policy-Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange-Claim,NumberOfCars,Year,BasePolicy,FraudFound
2,2,0,13,1,6,5,2,1,1,26,1,0,0,4,204,15,2,2,4,2,1,5,5,0,0,0,3,1,0,0,0,1
0,3,2,13,1,6,9,0,1,1,49,0,1,0,0,205,14,1,2,3,2,0,6,7,0,0,0,3,3,2,0,1,0
2,2,2,13,1,2,5,1,1,1,12,0,1,0,5,206,10,1,3,3,2,1,2,4,0,0,0,0,3,0,0,1,1
11,4,0,9,1,2,11,0,1,2,10,0,1,0,5,207,4,1,3,3,2,1,3,3,0,0,0,1,3,0,0,1,0
10,0,2,17,1,6,11,1,1,2,6,1,1,0,0,208,4,1,1,3,2,0,3,3,0,0,0,3,3,0,0,1,0
2,3,5,13,0,7,8,2,1,1,16,1,0,0,4,209,15,1,1,3,2,3,4,4,0,0,0,3,3,0,0,0,0
0,2,1,13,1,2,1,2,1,2,24,0,1,0,0,210,2,1,0,3,2,3,6,5,0,0,0,2,2,1,0,1,0
3,3,6,6,0,2,4,4,0,1,22,1,0,0,4,211,0,1,0,3,2,3,3,5,0,0,0,1,3,0,0,0,0
3,2,1,0,1,6,4,2,1,1,26,0,1,0,0,212,10,1,3,3,2,2,5,5,0,0,0,0,3,0,0,1,0
1,1,4,13,1,7,2,2,1,1,22,0,0,0,0,213,15,1,3,3,2,3,5,5,0,0,0,0,3,0,0,0,0
6,3,2,9,0,2,7,3,1,1,13,0,1,0,1,214,6,1,0,3,2,1,5,4,0,0,0,1,3,0,0,1,0
6,0,0,2,1,2,12,1,1,1,42,0,1,0,0,215,11,1,0,3,2,3,6,7,0,0,0,2,3,0,0,1,0
6,0,0,17,1,6,7,2,1,1,46,0,1,0,0,216,8,1,1,1,2,3,6,7,1,0,0,3,3,0,0,1,0
4,4,5,9,1,6,5,4,1,1,54,0,2,1,0,217,2,3,3,3,2,2,6,8,0,0,0,0,3,0,0,2,0
4,4,5,6,1,5,4,1,1,1,52,0,1,0,0,218,10,1,0,3,2,0,6,8,0,0,0,0,3,0,0,1,0
3,0,4,2,1,2,4,0,1,1,37,0,0,0,5,219,0,1,3,3,2,0,6,6,0,0,0,1,3,0,0,0,0
5,3,1,17,1,5,12,0,1,2,8,0,2,1,0,220,14,1,0,3,2,1,4,3,0,0,0,1,3,0,0,2,0
6,3,6,13,1,1,7,3,1,1,23,0,2,1,4,221,1,1,3,3,2,2,5,5,0,0,0,3,3,0,0,2,0
4,1,1,17,1,7,5,1,1,1,17,1,1,0,0,222,12,1,3,3,2,1,5,4,0,0,0,3,3,0,0,1,0
4,1,1,6,1,6,5,1,1,1,11,0,2,1,0,223,8,1,1,3,2,2,4,4,0,0,0,2,3,0,0,2,0
4,1,1,17,1,6,5,1,1,1,42,0,0,0,0,224,3,1,0,3,2,1,6,7,0,0,0,3,3,0,0,0,0
9,2,1,13,1,2,10,2,1,1,14,0,2,1,5,225,1,1,1,3,2,1,4,4,0,0,0,3,3,0,0,2,0
10,2,5,15,1,7,11,3,1,1,11,1,1,0,1,226,4,1,1,1,2,3,5,4,0,0,0,3,3,4,0,1,0
10,2,5,18,1,6,11,4,0,2,15,0,1,0,5,227,13,1,0,3,2,1,4,4,0,0,0,1,3,0,0,1,0
2,3,4,13,0,7,5,0,1,1,26,0,1,0,0,228,0,1,1,3,2,0,5,5,0,0,0,1,3,0,0,1,1
10,3,6,13,1,5,11,3,1,1,50,0,2,1,5,229,13,1,3,3,2,2,5,7,0,0,0,1,3,0,0,2,0
6,1,1,13,1,5,7,3,1,1,18,0,1,0,0,230,12,1,0,3,2,3,4,4,0,0,0,3,3,0,0,1,0
0,1,0,9,1,1,1,1,1,1,29,0,0,0,0,231,9,1,1,3,2,1,4,5,0,0,0,3,2,1,0,0,0
2,3,4,2,1,2,5,0,1,1,11,0,1,0,0,232,11,1,1,3,2,1,5,4,0,0,0,3,3,0,0,1,1
7,4,5,18,1,6,1,0,1,1,17,1,1,0,5,233,4,1,1,3,2,3,4,4,0,0,0,0,3,0,0,1,0
7,3,4,11,1,1,8,3,1,1,14,0,0,0,4,234,15,1,2,3,2,3,4,4,0,0,0,3,3,0,0,0,0
2,3,4,2,1,6,5,1,1,1,11,0,0,0,0,235,15,1,3,3,2,3,4,4,0,0,0,1,3,0,0,0,1
7,0,6,13,0,5,8,0,0,2,22,0,1,0,0,236,2,1,3,3,2,1,5,5,0,1,0,2,3,0,0,1,0
7,0,4,13,1,1,8,0,1,1,18,0,2,1,0,237,10,1,0,3,2,0,4,4,0,0,0,1,3,0,0,2,0
4,2,1,13,1,3,5,3,1,1,39,0,0,0,0,238,6,1,1,3,2,3,6,6,0,0,0,1,3,0,0,0,0
4,2,1,9,1,6,5,2,1,2,11,0,2,1,1,239,4,1,3,3,2,2,5,4,0,0,0,2,3,0,0,2,0
4,2,3,2,1,6,5,2,1,2,17,0,2,1,0,240,15,1,3,3,2,1,4,4,0,0,0,0,3,0,0,2,0
4,2,2,9,1,2,5,2,0,2,10,0,2,1,0,241,0,1,2,3,2,1,2,3,0,0,0,0,4,0,0,2,0
1,2,6,9,1,7,5,2,0,2,8,0,2,1,0,242,11,1,2,3,2,2,3,3,0,0,0,0,3,0,0,2,0
1,3,1,6,1,5,8,2,1,2,0,0,1,0,5,243,6,1,0,3,2,3,7,0,0,0,0,3,3,0,0,1,0
3,2,2,13,1,2,8,3,1,2,16,1,1,0,4,244,8,1,0,3,2,0,4,4,0,0,0,1,3,0,0,1,0
2,3,0,6,1,6,5,0,1,2,0,1,1,0,5,245,2,1,3,3,2,3,7,0,0,0,0,3,3,0,0,1,0
3,2,4,5,1,6,4,4,1,1,27,0,0,0,4,246,13,1,3,3,2,0,5,5,0,0,0,1,3,2,0,0,0
3,2,4,0,0,1,4,2,1,1,27,0,2,1,1,247,10,1,1,3,2,1,5,5,0,0,0,3,3,0,0,2,0
3,2,0,17,1,2,4,2,1,2,17,0,1,0,0,248,15,3,1,3,2,0,5,4,0,0,0,3,3,0,0,1,0
3,1,6,0,1,5,4,1,1,1,36,0,1,0,0,249,0,1,1,3,2,1,6,6,0,0,0,3,3,0,0,1,0
4,2,1,6,1,6,5,2,1,2,4,1,4,1,5,250,11,1,3,3,2,1,1,2,0,0,0,3,3,0,0,1,0
4,2,1,13,1,6,5,3,1,1,11,0,0,0,0,251,9,1,0,3,2,1,5,4,0,0,0,3,3,0,0,0,0
4,2,1,13,1,2,5,3,1,2,14,0,1,0,0,252,2,1,1,3,2,0,3,4,0,0,0,3,2,1,0,1,0
4,2,6,13,1,5,5,2,1,1,14,0,2,1,1,253,14,1,1,3,2,1,4,4,0,0,0,3,3,0,0,2,0
2,4,0,9,1,6,5,0,1,1,14,1,4,1,5,254,11,1,1,3,2,1,5,4,0,0,0,2,3,0,0,1,0
2,4,0,13,1,2,5,0,1,2,29,0,2,1,0,255,8,2,1,3,2,0,6,5,0,0,0,2,1,0,0,2,0
2,4,2,18,1,7,5,0,1,1,34,0,1,0,5,256,4,1,2,3,2,0,6,6,0,0,0,2,3,0,0,1,0
2,4,2,17,1,6,5,0,0,1,32,0,1,0,0,257,11,1,0,3,2,1,5,6,0,0,0,3,3,0,0,1,0
1,2,4,9,1,5,2,2,1,1,35,0,1,0,0,258,15,1,2,3,2,0,5,6,0,0,0,2,3,0,0,1,0
6,4,5,13,1,6,7,4,1,1,35,0,2,1,1,259,9,1,1,3,2,1,6,6,0,0,0,2,3,0,0,2,0
6,0,0,13,1,1,7,0,1,1,29,0,1,0,0,260,8,1,1,3,2,3,6,5,0,0,0,3,3,0,0,1,0
8,1,3,0,1,2,9,1,1,1,27,1,0,0,0,261,0,1,3,3,2,3,5,5,0,0,0,3,3,0,0,0,0
0,4,4,13,1,1,1,4,1,1,34,0,1,0,1,262,2,1,0,3,2,0,6,6,0,0,0,0,3,0,0,1,0
0,0,2,17,1,6,1,0,1,1,19,1,1,0,0,263,6,1,3,3,2,1,4,4,0,0,0,0,3,0,0,1,0
3,3,1,13,1,2,2,4,0,1,36,0,2,1,0,264,15,1,1,3,2,0,5,6,0,0,0,3,3,0,0,2,0
2,3,1,18,1,2,5,0,1,1,11,1,1,0,5,265,4,1,1,3,2,0,3,4,0,0,0,3,3,0,0,1,0
3,0,2,13,1,3,4,1,1,1,24,0,2,1,0,266,3,1,2,3,2,1,5,5,0,0,0,3,3,0,0,2,0
3,1,1,2,1,6,4,1,0,1,15,1,0,0,5,267,2,1,1,3,2,0,4,4,0,0,0,1,3,0,0,0,0
3,1,1,6,1,2,4,2,1,2,0,0,0,0,5,268,4,1,2,3,2,0,7,0,0,0,0,3,3,0,0,0,0
3,0,5,6,1,2,4,1,1,1,32,0,2,1,0,269,8,1,2,3,2,0,6,6,0,0,0,1,3,0,0,2,0
4,1,0,2,1,7,5,1,0,1,18,0,2,1,0,270,1,1,2,3,2,1,1,4,0,0,0,1,3,0,0,2,0
4,1,2,13,1,2,5,1,1,2,16,0,1,0,0,271,5,1,3,3,2,3,4,4,0,0,0,2,3,0,0,1,0
4,1,1,17,0,2,5,1,1,1,35,0,1,0,0,272,6,1,3,3,2,3,6,6,0,0,0,0,3,0,0,1,0
4,1,3,2,1,7,5,2,1,1,63,0,1,0,0,273,10,1,0,3,2,0,6,8,0,0,0,2,0,1,0,1,0
4,1,3,6,1,1,5,2,1,1,26,0,2,1,1,274,8,1,2,3,2,3,5,5,0,0,0,3,3,0,0,2,0
4,0,5,6,1,1,5,2,1,2,24,0,4,1,5,275,10,1,3,3,2,3,5,5,0,0,0,1,3,0,0,1,0
4,0,6,17,1,2,5,1,1,1,18,0,0,0,4,276,9,1,1,3,2,0,5,4,0,0,0,3,3,0,0,0,0
4,0,4,6,1,6,5,1,1,2,0,0,2,1,5,277,15,1,1,3,2,1,7,0,0,0,0,3,3,0,0,2,0
2,1,1,13,1,2,3,3,0,1,33,0,0,0,0,278,0,1,3,3,2,1,5,6,0,0,0,1,3,0,0,0,0
2,2,6,6,1,2,5,0,1,2,0,0,2,1,5,279,11,1,3,3,2,0,7,0,0,0,0,3,3,0,0,2,0
2,1,3,6,1,7,4,0,1,2,0,0,0,0,5,280,10,1,3,3,2,3,7,0,0,0,0,3,3,0,0,0,0
2,3,5,13,1,1,5,3,1,1,15,0,2,1,0,281,3,1,1,3,2,2,5,4,0,0,0,0,3,0,0,2,0
7,2,2,6,1,7,5,1,1,2,0,0,0,0,5,282,9,1,1,3,2,3,7,0,0,0,0,3,3,0,0,0,0
2,3,5,13,1,5,5,1,1,1,23,0,2,1,0,283,3,1,1,3,2,0,5,5,0,0,0,0,3,0,0,2,0
2,4,5,17,1,6,5,1,1,1,13,0,0,0,4,284,6,1,2,3,2,0,5,4,0,0,0,2,3,0,0,0,0
2,4,5,6,1,6,5,0,1,1,18,0,0,0,4,285,7,1,3,3,2,3,4,4,0,0,0,0,3,0,0,0,0
4,0,1,9,1,2,5,0,0,2,23,0,2,1,1,286,0,1,0,3,2,1,6,5,0,0,0,1,3,0,0,2,0
4,0,5,6,1,1,5,1,1,2,0,0,2,1,5,287,10,1,3,3,2,1,7,0,0,0,0,3,3,2,0,2,0
4,0,5,13,1,6,5,0,1,1,16,0,1,0,1,288,14,1,3,3,2,2,5,4,0,0,0,1,3,0,0,1,0
4,0,4,2,1,1,5,1,1,1,21,0,2,1,1,289,0,1,1,3,2,2,5,5,0,0,0,2,3,0,0,2,0
4,0,6,13,1,5,5,1,1,1,12,1,2,1,1,290,1,1,3,3,2,3,5,4,0,0,0,1,3,0,0,2,0
4,1,2,17,1,7,5,1,0,1,45,0,0,0,4,291,0,1,0,3,2,1,6,7,0,0,0,1,3,0,0,0,0
4,1,3,6,0,6,5,1,1,1,57,1,0,0,0,292,1,1,1,3,2,3,5,8,0,0,0,3,3,0,0,0,0
4,1,3,5,1,7,5,1,1,1,29,0,2,1,3,293,4,1,1,3,2,2,6,5,0,0,0,3,3,0,0,2,0
4,2,1,6,1,2,5,2,1,2,0,0,2,1,5,294,10,1,0,3,2,1,7,0,0,0,0,3,2,1,0,2,0
4,0,1,13,1,7,5,3,0,2,62,0,0,0,4,295,9,1,0,3,2,3,4,8,0,0,0,3,3,0,0,0,0
4,2,5,6,1,2,5,3,1,2,25,1,2,1,0,296,14,1,0,3,2,0,5,5,0,0,0,3,3,0,0,2,0
2,4,6,13,1,7,5,0,1,2,28,0,1,0,2,297,0,1,3,3,2,1,5,5,0,0,0,2,3,0,0,1,1
4,2,2,6,1,2,5,3,1,1,18,1,1,0,1,298,13,1,3,3,2,0,4,4,0,0,0,3,3,0,0,1,0
4,0,5,2,1,7,8,1,1,1,21,1,0,0,0,299,1,1,2,3,2,0,5,5,0,0,0,1,3,0,0,0,0
2,4,4,13,1,2,5,2,1,2,6,1,1,0,0,300,6,1,2,3,2,1,1,3,0,0,0,3,3,0,0,1,0
2,4,0,6,1,6,5,0,0,2,6,0,1,0,0,301,1,1,1,3,2,1,3,3,0,0,0,3,3,0,0,1,0
2,2,5,13,1,2,5,4,1,2,18,1,1,0,1,302,8,1,0,3,2,1,4,4,0,0,0,0,3,0,0,1,0
3,0,2,13,1,2,4,2,1,1,60,0,0,0,5,303,0,1,1,3,2,1,5,8,0,0,0,0,3,0,0,0,0
8,1,3,17,0,2,9,1,1,2,19,0,0,0,0,304,6,1,0,3,2,1,5,4,0,0,0,1,3,0,0,0,0
0,3,6,18,1,2,9,4,1,2,16,0,0,0,5,305,8,1,1,3,2,1,3,4,0,0,0,1,3,0,0,0,0
0,0,5,6,1,6,1,0,1,1,16,0,2,1,0,306,1,2,3,3,2,1,4,4,0,0,0,3,1,0,0,2,0
0,0,1,13,0,2,1,0,1,1,32,0,2,1,0,307,4,1,3,3,2,2,4,6,0,0,0,1,3,0,0,2,0
2,4,0,13,0,6,5,1,1,1,31,0,0,0,4,308,6,1,0,3,2,3,6,6,0,0,0,3,4,0,0,0,1
2,4,0,6,1,6,5,0,1,2,0,0,0,0,5,309,5,1,2,3,2,0,7,0,0,0,0,3,3,0,0,0,1
10,0,1,6,1,2,11,0,1,1,20,0,2,1,0,310,9,1,0,3,2,1,4,4,0,0,0,3,3,0,0,2,0
10,0,5,13,1,1,11,1,1,1,16,0,1,0,0,311,10,1,3,3,2,3,5,4,0,0,0,1,3,0,0,1,0
7,1,0,11,1,1,8,1,0,2,18,0,2,1,0,312,12,1,1,3,2,2,4,4,0,0,0,2,3,0,0,2,0
0,0,6,6,1,5,1,1,1,2,20,0,1,0,1,313,14,1,2,3,2,3,5,4,0,0,0,1,3,0,0,1,0
7,4,6,13,0,6,1,0,0,1,30,1,2,1,0,314,3,1,1,3,2,0,5,5,0,0,0,3,3,0,0,2,0
2,4,0,6,1,2,5,1,1,2,0,0,6,2,5,315,13,1,0,3,2,0,7,0,0,0,0,3,2,1,0,0,1
8,3,4,0,1,2,7,1,1,2,35,0,6,2,5,316,11,1,2,3,2,3,6,6,0,0,0,2,3,0,0,0,0
4,0,2,6,1,7,5,0,1,2,0,0,1,0,5,317,15,1,3,3,2,0,7,0,0,0,0,3,3,0,0,1,1
8,3,4,13,1,5,9,3,1,1,27,0,1,0,0,318,13,1,0,3,2,3,5,5,0,0,0,3,3,0,0,1,0
0,3,3,9,1,2,1,3,0,2,17,0,2,1,0,319,1,1,0,3,2,1,3,4,0,0,0,3,3,0,0,2,0
7,2,6,5,1,5,8,2,1,1,34,1,1,0,5,320,1,1,3,3,2,2,6,6,0,0,0,2,3,0,0,1,0
7,0,6,16,1,2,8,0,1,1,38,0,0,0,0,321,3,1,0,3,2,3,5,6,0,0,0,2,3,0,0,0,0
0,2,4,2,1,5,1,2,1,1,17,0,1,0,0,322,14,1,2,3,2,3,5,4,0,0,0,1,3,0,0,1,0
0,1,6,6,1,7,1,3,1,1,37,0,0,0,0,323,7,1,1,3,2,3,6,6,0,0,0,3,3,0,0,0,0
6,1,5,6,1,5,7,3,1,1,26,1,0,0,0,324,0,1,1,3,2,1,5,5,0,0,0,3,3,0,0,0,0
6,1,1,9,1,6,7,1,0,2,21,0,2,1,1,325,0,1,1,3,2,1,5,5,0,0,0,2,3,0,0,2,0
9,1,0,6,0,6,10,2,0,1,31,0,1,0,1,326,6,1,1,3,2,3,5,6,0,0,0,1,3,0,0,1,0
5,2,4,6,1,1,6,2,1,1,17,1,1,0,1,327,12,1,2,3,2,2,5,4,0,0,0,2,3,0,0,1,0
6,0,0,17,1,6,7,1,1,1,17,0,1,0,1,328,11,1,0,3,2,1,4,4,0,0,0,0,3,2,0,1,0
7,2,4,2,1,1,8,2,1,1,16,1,0,0,0,329,2,1,2,3,2,0,4,4,0,0,0,0,3,0,0,0,0
9,0,0,17,1,2,10,0,1,1,28,0,2,1,1,330,4,1,1,3,2,1,5,5,0,0,0,3,3,0,0,2,0
9,0,0,13,1,6,10,1,0,1,15,0,1,0,0,331,0,1,0,3,2,1,4,4,0,0,0,3,3,0,0,1,0
6,3,6,17,1,5,7,3,1,1,45,0,1,0,0,332,7,1,3,3,2,1,6,7,0,0,0,3,3,0,0,1,0
6,3,6,18,1,1,7,3,1,2,40,0,0,0,5,333,10,1,2,3,2,3,6,6,0,0,0,3,3,0,0,0,0
7,4,4,6,1,5,8,4,1,1,12,0,1,0,1,334,8,1,3,3,2,2,5,4,0,0,0,2,3,0,0,1,0
1,3,5,17,1,2,2,4,0,1,14,0,1,0,0,335,13,1,1,3,2,3,5,4,0,0,0,1,3,0,0,1,0
1,1,2,6,1,7,2,2,1,2,10,0,4,1,5,336,8,1,0,3,2,3,4,3,0,0,0,2,2,1,0,1,0
0,2,1,17,1,2,1,2,1,1,23,0,2,1,5,337,10,1,1,3,2,3,5,5,0,0,0,3,3,0,0,2,0
0,2,1,17,1,6,1,3,1,1,11,0,1,0,1,338,11,1,3,3,2,3,4,4,0,0,0,3,3,0,0,1,0
3,3,6,13,1,6,8,0,1,1,41,0,0,0,4,339,5,1,3,3,2,0,6,7,0,0,0,0,3,0,0,0,0
3,3,5,13,1,1,4,3,1,1,32,1,1,0,5,340,2,1,1,3,2,1,6,6,0,0,0,2,3,0,0,1,0
11,3,3,17,1,6,11,1,1,1,14,0,1,0,1,341,3,3,2,3,2,3,5,4,0,0,0,3,3,0,0,1,0
5,1,5,6,1,6,6,1,1,2,16,0,2,1,0,342,3,1,0,3,2,0,3,4,0,0,0,0,3,0,0,2,0
4,3,4,6,1,1,5,3,1,1,31,1,2,1,0,343,12,1,0,3,2,1,5,6,0,0,0,3,3,0,0,2,0
11,3,1,2,1,7,12,3,1,1,45,0,0,0,0,344,4,1,1,3,2,0,6,7,0,0,0,1,3,0,0,0,0
11,2,1,13,1,5,12,3,1,2,15,0,1,0,0,345,3,1,2,3,2,0,4,4,0,0,0,2,3,0,0,1,0
1,4,5,5,0,5,12,0,1,1,36,0,0,0,2,346,9,1,1,3,2,0,6,6,0,0,0,2,3,0,0,0,0
7,2,0,2,0,7,8,3,1,1,65,0,0,0,1,347,4,1,2,3,2,3,6,8,0,0,0,2,3,0,0,0,0
7,2,2,6,1,5,8,3,1,2,0,0,0,0,5,348,5,1,1,3,2,0,7,0,0,0,0,3,3,0,0,0,0
9,0,0,18,1,1,10,1,1,1,37,0,0,0,5,349,0,1,0,3,2,0,6,6,0,0,0,3,3,0,0,0,0
9,0,0,17,1,1,10,0,1,1,21,0,2,1,0,350,5,1,0,3,2,1,4,5,0,0,0,3,3,0,0,2,0
11,4,4,6,1,7,11,0,1,1,52,1,0,0,0,351,6,1,1,3,2,1,5,8,0,0,0,0,3,0,0,0,0
11,0,3,13,1,7,11,1,0,2,43,0,2,1,0,352,14,1,1,3,2,1,5,7,0,0,0,3,3,0,0,2,0
7,1,6,17,1,2,8,1,0,2,16,0,1,0,0,353,10,1,3,3,2,0,4,4,0,0,0,0,3,0,0,1,0
7,1,5,2,1,6,8,1,1,1,35,1,0,0,0,354,9,1,1,3,2,1,6,6,0,0,0,2,3,0,0,0,0
7,1,5,13,1,2,8,2,1,1,35,1,0,0,1,355,6,1,3,3,2,0,6,6,0,0,0,3,3,0,0,0,0
7,1,6,2,1,7,8,1,0,1,40,0,2,1,0,356,7,1,2,3,2,3,6,6,0,0,1,2,3,0,0,2,0
7,0,0,17,0,4,8,0,1,1,21,0,0,0,4,357,13,2,3,3,2,0,5,5,0,0,0,0,1,1,0,0,0
1,0,5,18,1,7,2,0,1,2,16,0,1,0,5,358,7,1,3,3,2,3,4,4,0,0,0,3,3,0,0,1,0
11,0,1,6,1,5,12,1,1,2,8,0,1,0,0,359,12,1,2,3,2,0,3,3,0,0,0,2,3,0,0,1,0
4,0,1,9,1,6,5,0,1,1,19,1,1,0,0,360,13,1,2,3,2,3,5,4,0,0,0,3,3,0,0,1,0
8,2,2,13,1,2,9,2,1,1,15,0,1,0,1,361,0,1,3,3,2,3,4,4,0,0,0,1,3,0,0,1,0
3,1,0,17,0,1,4,1,0,1,30,1,1,0,0,362,7,1,2,3,2,1,4,5,0,0,0,3,3,0,0,1,0
6,2,1,13,1,2,11,0,1,1,22,0,6,2,5,363,10,1,2,3,2,1,6,5,0,0,0,0,3,0,0,0,0
6,2,1,17,1,7,7,4,0,1,20,1,2,1,5,364,2,1,2,3,2,3,5,4,0,0,0,2,0,0,0,2,0
0,0,6,2,1,2,1,1,1,1,15,0,6,2,5,365,13,1,0,3,2,1,3,4,0,0,0,3,3,0,0,0,0
4,0,1,13,1,7,5,0,1,1,35,0,0,0,0,366,7,1,1,3,2,3,5,6,0,0,0,3,4,0,0,0,1
8,4,2,6,1,7,7,2,1,1,32,1,1,0,0,367,12,1,0,3,2,0,6,6,0,0,0,0,3,0,0,1,0
6,2,4,6,1,1,7,2,0,2,11,1,0,0,4,368,5,1,2,3,2,3,3,4,0,0,0,1,3,0,0,0,0
6,1,1,6,1,5,7,2,1,1,44,0,1,0,0,369,7,1,0,3,2,0,6,7,0,0,0,2,3,2,0,1,0
4,4,1,9,1,7,4,0,1,1,11,0,2,1,1,370,13,1,1,3,2,1,4,4,0,0,0,3,3,0,0,2,0
7,3,3,17,1,1,1,1,1,1,36,0,1,0,0,371,11,1,1,3,2,1,6,6,0,0,0,2,3,0,0,1,0
11,1,5,2,0,7,12,2,1,1,27,0,1,0,1,372,11,3,1,3,2,3,5,5,0,0,0,0,3,0,0,1,0
8,3,0,9,1,1,9,3,1,1,22,1,2,1,0,373,13,1,3,3,2,0,5,5,0,0,0,1,3,0,0,2,0
7,2,2,6,1,2,8,2,1,2,16,0,0,0,5,374,9,1,3,3,2,3,4,4,0,0,0,2,3,0,0,0,0
7,2,0,6,1,2,8,3,0,2,16,0,0,0,0,375,2,1,2,3,2,3,2,4,0,0,0,3,3,0,0,0,0
5,1,0,9,1,2,6,1,1,2,20,0,0,0,0,376,11,1,3,3,2,3,4,4,0,0,0,2,3,0,0,0,0
5,1,3,17,1,7,2,4,0,2,13,0,2,1,0,377,11,1,3,3,2,1,4,4,0,0,0,0,3,0,0,2,0
5,0,5,2,1,6,6,0,1,1,11,0,2,1,2,378,7,1,2,3,2,1,5,4,0,0,0,3,2,1,0,2,0
1,2,5,6,1,5,2,2,1,1,16,0,2,1,1,379,2,1,2,3,2,0,4,4,0,0,0,2,3,0,0,2,0
4,0,1,5,1,2,5,1,1,1,46,0,1,0,2,380,5,1,1,3,2,1,6,7,0,0,0,1,3,0,0,1,1
3,2,6,6,1,1,4,3,0,2,20,1,2,1,0,381,3,1,3,3,2,1,3,4,0,0,0,3,3,0,0,2,0
9,0,3,2,1,2,10,0,0,2,16,0,1,0,0,382,9,1,0,3,2,1,2,4,0,0,0,0,3,0,0,1,0
10,4,0,18,1,1,11,4,1,1,54,1,0,0,3,383,10,1,0,3,2,3,6,8,0,0,0,3,3,0,0,0,0
10,4,0,6,1,2,10,1,1,1,25,0,0,0,4,384,6,1,3,0,2,3,5,5,0,0,0,1,3,0,0,0,0
4,0,5,6,1,7,5,3,1,2,13,0,0,0,5,385,6,1,2,3,2,3,7,4,0,0,0,3,3,0,0,0,1
4,0,5,18,1,7,8,3,1,1,29,1,0,0,3,386,11,1,1,3,2,0,5,5,0,0,0,3,3,0,0,0,0
3,3,3,17,1,2,4,3,1,1,62,0,1,0,5,387,9,1,2,3,2,3,6,8,0,0,0,2,3,0,0,1,0
4,0,5,6,1,6,5,0,1,2,0,0,2,1,5,388,14,1,2,3,2,1,7,0,0,0,0,3,3,0,0,2,0
3,3,2,13,1,2,4,3,1,2,14,0,2,1,1,389,9,1,1,3,2,1,5,4,0,0,0,0,3,0,0,2,0
6,4,6,2,1,3,6,0,1,1,38,1,2,1,3,390,7,1,1,3,2,1,5,6,0,0,0,1,3,0,0,2,0
8,0,0,5,0,2,9,1,1,2,14,1,2,1,0,391,10,1,2,3,2,1,4,4,0,0,1,0,3,0,0,2,0
10,2,4,2,1,6,11,3,1,2,10,0,1,0,0,392,14,1,3,3,2,3,2,3,0,0,0,3,3,0,0,1,0
5,1,4,2,1,1,6,1,1,2,7,1,0,0,0,393,5,1,1,3,2,1,2,3,0,0,0,3,3,0,0,0,0
0,2,6,9,1,5,1,3,1,2,13,0,1,0,0,394,7,1,2,3,2,0,4,4,0,0,0,0,3,0,0,1,0
9,3,5,6,1,7,10,3,1,2,7,1,1,0,0,395,9,1,0,3,2,0,3,3,0,0,0,3,3,0,0,1,0
1,1,5,13,1,1,2,1,1,1,19,1,2,1,0,396,6,1,3,3,2,1,4,4,0,0,0,2,3,0,0,2,0
1,1,1,17,1,5,2,1,1,1,15,0,2,1,0,397,4,1,0,3,2,3,5,4,0,0,0,3,3,0,0,2,0
7,0,4,6,1,1,8,0,1,1,44,1,0,0,0,398,4,1,2,3,2,0,6,7,0,0,0,2,3,0,0,0,0
7,0,0,9,1,7,8,1,1,1,31,0,2,1,0,399,4,1,3,3,2,2,5,6,0,0,0,3,2,1,0,2,0
7,0,0,6,1,2,8,1,0,1,24,0,1,0,2,400,11,1,3,3,2,3,5,5,0,0,0,3,3,0,0,1,0
6,0,4,13,1,5,7,0,1,2,19,0,2,1,1,401,14,1,1,3,2,2,5,4,0,0,0,3,3,0,0,2,0
4,0,6,18,1,6,5,2,1,1,37,1,0,0,5,402,7,1,3,3,2,3,6,6,0,0,0,3,3,0,0,0,0
2,2,4,6,0,1,3,2,1,1,32,0,0,0,0,403,0,3,2,3,2,3,6,6,0,0,0,0,3,0,0,0,0
5,0,3,9,1,2,6,0,0,2,11,0,1,0,1,404,11,1,1,3,2,3,4,4,0,0,0,1,3,0,0,1,0
4,0,6,0,1,2,5,2,1,1,39,0,0,0,5,405,6,1,3,3,2,2,6,6,0,0,0,1,3,0,0,0,1
5,0,1,2,1,5,6,0,1,1,17,0,2,1,5,406,3,1,2,3,2,2,4,4,0,0,0,0,3,0,0,2,0
9,2,4,13,1,2,10,4,1,1,13,0,1,0,0,407,14,1,1,3,2,2,4,4,1,0,0,3,3,0,0,1,0
9,1,6,13,1,6,10,2,0,1,14,1,1,0,1,408,9,2,1,3,2,1,4,4,0,0,0,3,1,0,0,1,1
8,3,2,13,1,2,9,3,1,1,12,0,2,1,0,409,11,1,0,3,2,1,4,4,0,0,0,3,3,0,0,2,0
8,2,0,13,1,1,7,1,1,2,21,0,2,1,0,410,8,1,0,3,2,2,5,5,0,0,0,2,3,2,0,2,0
10,3,1,9,0,7,10,1,1,1,34,0,6,2,5,411,13,1,1,3,2,0,5,6,0,0,0,0,3,0,0,0,0
